video_id,class,method,seed,input_video,backend_input_video,backend_input_psnr,backend_resized_to_gt,score_origin,output_video,report,output_resized_to_gt,epsilon,delta,sigma,top_k,block_grid,global_frame_psnr,motion_area,motion_total_mse_psnr,motion_high_psnr,motion_low_psnr,motion_distortion_share,motion_distortion_lift,motion_high_low_mse_ratio,rat_region_area,rat_region_total_mse_psnr,rat_region_high_psnr,rat_region_low_psnr,rat_region_distortion_share,rat_region_distortion_lift,rat_region_high_low_mse_ratio,own_region_area,own_region_total_mse_psnr,own_region_high_psnr,own_region_low_psnr,own_region_distortion_share,own_region_distortion_lift,own_region_high_low_mse_ratio,motion_alignment_candidate_area,motion_alignment_reference_area,motion_alignment_reference_coverage,motion_alignment_candidate_precision,motion_alignment_iou,motion_alignment_coverage_lift,rat_alignment_candidate_area,rat_alignment_reference_area,rat_alignment_reference_coverage,rat_alignment_candidate_precision,rat_alignment_iou,rat_alignment_coverage_lift,motion_reference_coverage,motion_coverage_lift,rat_reference_coverage,rat_coverage_lift
Basketball_v_Basketball_g02_c01,Basketball,RAT-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,31.782008,False,private RAT-DP risk scores from the existing run,,,False,8.000000,0.000100,82.948676,20,14,15.431030,0.100384,15.159728,10.848575,16.072323,0.270882,2.698456,3.329468,0.101324,15.159728,5.825469,23.530901,0.869237,8.578788,58.958067,0.101324,15.159728,5.825469,23.530901,0.869237,8.578788,58.958067,0.101324,0.100384,0.295675,0.292933,0.172537,2.918116,0.101324,0.101324,1.000000,1.000000,1.000000,9.869335,0.295675,2.918116,1.000000,9.869335
Basketball_v_Basketball_g02_c01,Basketball,Motion-only-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,31.782008,False,backend frame-difference motion-only scores,,,False,8.000000,0.000100,82.948676,20,14,15.476962,0.100384,15.200913,7.275423,18.973554,0.622608,6.202246,14.784717,0.101324,15.200913,9.223939,16.964453,0.401245,3.960021,5.943625,0.100014,15.200913,5.817567,23.529231,0.867747,8.676302,59.042732,0.100014,0.100384,0.696391,0.698972,0.535720,6.962966,0.100014,0.101324,0.442321,0.448117,0.286339,4.422612,0.696391,6.962966,0.442321,4.422612
Basketball_v_Basketball_g02_c01,Basketball,Random-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,31.782008,False,public seeded random scores independent of video content,,,False,8.000000,0.000100,82.948676,20,14,15.516093,0.100384,15.217158,15.391476,15.198133,0.096435,0.960657,0.956457,0.101324,15.217158,15.255052,15.212906,0.100444,0.991312,0.990342,0.102056,15.217158,5.980292,23.168974,0.856098,8.388544,52.344153,0.102056,0.100384,0.090758,0.089271,0.047125,0.889298,0.102056,0.101324,0.091708,0.091050,0.047876,0.898608,0.090758,0.889298,0.091708,0.898608
Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,31.782008,False,RAT scores shifted by a fixed public spatial offset,,,False,8.000000,0.000100,82.948676,20,14,15.425000,0.100384,15.151469,17.511595,14.952904,0.058298,0.580748,0.554793,0.101324,15.151469,21.174813,14.798858,0.025315,0.249842,0.230359,0.101806,15.151469,5.864140,23.349365,0.863987,8.486584,56.043149,0.101806,0.100384,0.050550,0.049844,0.025743,0.496533,0.101806,0.101324,0.018796,0.018707,0.009464,0.184625,0.050550,0.496533,0.018796,0.184625
Basketball_v_Basketball_g02_c01,Basketball,RAT-no-trajectory-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,31.782008,False,same RAT cue fusion without trajectory propagation,,,False,8.000000,0.000100,82.948676,20,14,15.418241,0.100384,15.146891,10.606189,16.147956,0.285585,2.844920,3.582422,0.101324,15.146891,7.723197,18.247039,0.559863,5.525471,11.281951,0.100520,15.146891,5.782866,23.489924,0.868269,8.637786,58.980136,0.100520,0.100384,0.312542,0.312121,0.185067,3.109259,0.100520,0.101324,0.641063,0.646191,0.474510,6.377477,0.312542,3.109259,0.641063,6.377477
Basketball_v_Basketball_g02_c01,Basketball,Shifted-RAT-fusion-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,31.782008,False,RAT cue-fusion scores shifted by a fixed public spatial offset,,,False,8.000000,0.000100,82.948676,20,14,15.374331,0.100384,15.105213,16.846163,14.948043,0.067231,0.669738,0.645934,0.101324,15.105213,20.165774,14.780686,0.031598,0.311849,0.289395,0.101892,15.105213,5.816970,23.331765,0.864894,8.488369,56.426024,0.101892,0.100384,0.061076,0.060173,0.031258,0.599423,0.101892,0.101324,0.026826,0.026677,0.013557,0.263284,0.061076,0.599423,0.026826,0.263284
Basketball_v_Basketball_g02_c01,Basketball,VideoMAE-only-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g02_c01.avi,data/backend_inputs/Basketball_v_Basketball_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,31.782008,False,VideoMAE semantic-token salience only,,,False,8.000000,0.000100,82.948676,20,14,15.697321,0.100384,15.405656,13.401588,15.699544,0.159247,1.586378,1.697445,0.101324,15.405656,21.160664,15.060240,0.026928,0.265766,0.245447,0.100937,15.405656,6.115733,23.394030,0.857126,8.491653,53.435479,0.100937,0.100384,0.171205,0.170266,0.093335,1.696147,0.100937,0.101324,0.018796,0.018868,0.009505,0.186214,0.171205,1.696147,0.018796,0.186214
Basketball_v_Basketball_g03_c01,Basketball,RAT-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,27.250143,False,private RAT-DP risk scores from the existing run,,,False,8.000000,0.000100,133.847748,20,14,14.302454,0.102294,14.142530,8.827647,15.530119,0.347809,3.400073,4.680015,0.102339,14.142530,4.696350,23.711265,0.900862,8.802741,79.706086,0.102339,14.142530,4.696350,23.711265,0.900862,8.802741,79.706086,0.102339,0.102294,0.367630,0.367471,0.225153,3.592282,0.102339,0.102339,1.000000,1.000000,1.000000,9.771461,0.367630,3.592282,1.000000,9.771461
Basketball_v_Basketball_g03_c01,Basketball,Motion-only-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,27.250143,False,backend frame-difference motion-only scores,,,False,8.000000,0.000100,133.847748,20,14,14.449647,0.102294,14.283833,6.362444,18.178662,0.633857,6.196392,15.192238,0.102339,14.283833,7.412040,16.807825,0.497989,4.866080,8.701187,0.102306,14.283833,4.853349,23.700518,0.897326,8.770986,76.686152,0.102306,0.102294,0.698083,0.698003,0.536149,6.823465,0.102306,0.102339,0.532919,0.533089,0.363330,5.209060,0.698083,6.823465,0.532919,5.209060
Basketball_v_Basketball_g03_c01,Basketball,Random-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,27.250143,False,public seeded random scores independent of video content,,,False,8.000000,0.000100,133.847748,20,14,14.700304,0.102294,14.524992,14.103434,14.575733,0.112722,1.101934,1.114884,0.102339,14.524992,13.954619,14.595043,0.116702,1.140348,1.158891,0.101963,14.524992,5.122007,23.591839,0.888671,8.715625,70.304518,0.101963,0.102294,0.111321,0.111683,0.059043,1.091783,0.101963,0.102339,0.104828,0.105214,0.055420,1.028096,0.111321,1.091783,0.104828,1.028096
Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,27.250143,False,RAT scores shifted by a fixed public spatial offset,,,False,8.000000,0.000100,133.847748,20,14,15.191802,0.102294,14.988785,14.245646,15.082140,0.121385,1.186626,1.212409,0.102339,14.988785,15.297918,14.954900,0.095308,0.931294,0.924056,0.101690,14.988785,5.651555,23.484053,0.872972,8.584658,60.708543,0.101690,0.102294,0.102753,0.103365,0.054329,1.010460,0.101690,0.102339,0.081926,0.082449,0.042854,0.805644,0.102753,1.010460,0.081926,0.805644
Basketball_v_Basketball_g03_c01,Basketball,RAT-no-trajectory-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,27.250143,False,same RAT cue fusion without trajectory propagation,,,False,8.000000,0.000100,133.847748,20,14,14.301048,0.102294,14.138224,9.296315,15.293173,0.311920,3.049235,3.978193,0.102339,14.138224,6.754177,17.238096,0.560332,5.475259,11.178714,0.102469,14.138224,4.701068,23.674462,0.900132,8.784469,78.947674,0.102469,0.102294,0.337167,0.336594,0.202559,3.290440,0.102469,0.102339,0.626864,0.626070,0.456099,6.117619,0.337167,3.290440,0.626864,6.117619
Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT-fusion-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,27.250143,False,RAT cue-fusion scores shifted by a fixed public spatial offset,,,False,8.000000,0.000100,133.847748,20,14,15.220997,0.102294,15.014854,13.918090,15.159408,0.131683,1.287290,1.330859,0.102339,15.014854,13.281557,15.264762,0.152535,1.490492,1.578776,0.101609,15.014854,5.679873,23.471409,0.871823,8.580213,60.138631,0.101609,0.102294,0.124063,0.124901,0.066371,1.220991,0.101609,0.102339,0.144416,0.145454,0.078128,1.421301,0.124063,1.220991,0.144416,1.421301
Basketball_v_Basketball_g03_c01,Basketball,VideoMAE-only-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,27.250143,False,VideoMAE semantic-token salience only,,,False,8.000000,0.000100,133.847748,20,14,15.521532,0.102294,15.305517,19.265844,15.019113,0.041098,0.401761,0.376120,0.102339,15.305517,22.572448,14.920846,0.019202,0.187632,0.171727,0.100937,15.305517,5.985773,23.477227,0.863032,8.550163,56.123584,0.100937,0.102294,0.028601,0.028986,0.014606,0.283354,0.100937,0.102339,0.007147,0.007246,0.003611,0.070808,0.028601,0.283354,0.007147,0.070808
Basketball_v_Basketball_g04_c01,Basketball,RAT-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,28.040790,False,private RAT-DP risk scores from the existing run,,,False,8.000000,0.000100,118.955568,20,14,14.176239,0.101551,14.006646,11.140721,14.491511,0.196461,1.934606,2.163112,0.099642,14.006646,4.434584,23.679381,0.902917,9.061626,84.038767,0.099642,14.006646,4.434584,23.679381,0.902917,9.061626,84.038767,0.099642,0.101551,0.207575,0.211552,0.117034,2.083207,0.099642,0.099642,1.000000,1.000000,1.000000,10.035942,0.207575,2.083207,1.000000,10.035942
Basketball_v_Basketball_g04_c01,Basketball,Motion-only-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,28.040790,False,backend frame-difference motion-only scores,,,False,8.000000,0.000100,118.955568,20,14,14.532024,0.101551,14.353233,6.176645,18.668081,0.667334,6.571414,17.747764,0.099642,14.353233,9.551862,15.452667,0.301009,3.020905,3.891173,0.101330,14.353233,4.874713,23.830916,0.898648,8.868537,78.635800,0.101330,0.101551,0.740212,0.741827,0.588586,7.304968,0.101330,0.099642,0.307178,0.302061,0.179661,3.031465,0.740212,7.304968,0.307178,3.031465
Basketball_v_Basketball_g04_c01,Basketball,Random-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,28.040790,False,public seeded random scores independent of video content,,,False,8.000000,0.000100,118.955568,20,14,14.547983,0.101551,14.372432,14.006327,14.415823,0.110483,1.087954,1.098878,0.099642,14.372432,14.083436,14.405629,0.106498,1.068808,1.077009,0.102145,14.372432,4.953247,23.634513,0.893586,8.748195,73.811931,0.102145,0.101551,0.103710,0.103106,0.054523,1.015316,0.102145,0.099642,0.098704,0.096285,0.051237,0.966308,0.103710,1.015316,0.098704,0.966308
Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,28.040790,False,RAT scores shifted by a fixed public spatial offset,,,False,8.000000,0.000100,118.955568,20,14,15.110146,0.101551,14.892677,13.136424,15.144489,0.152163,1.498391,1.587839,0.099642,14.892677,14.769816,14.906490,0.102501,1.028694,1.031971,0.101851,14.892677,5.543523,23.518501,0.876756,8.608262,62.733253,0.101851,0.101551,0.135683,0.135284,0.072664,1.332182,0.101851,0.099642,0.087107,0.085218,0.045015,0.855245,0.135683,1.332182,0.087107,0.855245
Basketball_v_Basketball_g04_c01,Basketball,RAT-no-trajectory-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,28.040790,False,same RAT cue fusion without trajectory propagation,,,False,8.000000,0.000100,118.955568,20,14,14.058948,0.101551,13.892078,11.729020,14.221111,0.167105,1.645530,1.775044,0.099642,13.892078,5.374427,18.786618,0.708283,7.108290,21.939112,0.099567,13.892078,4.305266,23.673379,0.905306,9.092457,86.459226,0.099567,0.101551,0.177698,0.181240,0.098570,1.784715,0.099567,0.099642,0.761648,0.762222,0.615424,7.649619,0.177698,1.784715,0.761648,7.649619
Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT-fusion-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,28.040790,False,RAT cue-fusion scores shifted by a fixed public spatial offset,,,False,8.000000,0.000100,118.955568,20,14,15.006134,0.101551,14.791651,12.728953,15.100824,0.163288,1.607940,1.726582,0.099642,14.791651,14.090524,14.876685,0.117099,1.175202,1.198439,0.101837,14.791651,5.425113,23.538949,0.880153,8.642786,64.771456,0.101837,0.101551,0.154081,0.153649,0.083344,1.513021,0.101837,0.099642,0.104920,0.102659,0.054728,1.030275,0.154081,1.513021,0.104920,1.030275
Basketball_v_Basketball_g04_c01,Basketball,VideoMAE-only-mask,42,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,28.040790,False,VideoMAE semantic-token salience only,,,False,8.000000,0.000100,118.955568,20,14,14.317353,0.101551,14.135248,20.018875,13.785490,0.026201,0.258010,0.238046,0.099642,14.135248,21.709308,13.755720,0.017420,0.174821,0.160192,0.100937,14.135248,4.666303,23.387298,0.893197,8.849007,74.490258,0.100937,0.101551,0.005519,0.005553,0.002776,0.054681,0.100937,0.099642,0.009294,0.009174,0.004638,0.092073,0.005519,0.054681,0.009294,0.092073
Biking_v_Biking_g01_c01,Biking,RAT-mask,42,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,27.328544,False,private RAT-DP risk scores from the existing run,,,False,8.000000,0.000100,140.010304,20,14,14.742648,0.102646,14.530400,11.660959,15.022303,0.198740,1.936173,2.168375,0.103249,14.530400,5.177563,23.625362,0.889547,8.615563,69.948744,0.103249,14.530400,5.177563,23.625362,0.889547,8.615563,69.948744,0.103249,0.102646,0.200836,0.199662,0.111264,1.945162,0.103249,0.103249,1.000000,1.000000,1.000000,9.685332,0.200836,1.945162,1.000000,9.685332
Biking_v_Biking_g01_c01,Biking,Motion-only-mask,42,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,27.328544,False,backend frame-difference motion-only scores,,,False,8.000000,0.000100,140.010304,20,14,14.807920,0.102646,14.614257,6.065850,19.908487,0.734820,7.158808,24.224995,0.103249,14.614257,11.659556,15.131142,0.203871,1.974559,2.224122,0.102732,14.614257,5.216586,23.901930,0.894281,8.704967,73.881279,0.102732,0.102646,0.819647,0.818956,0.693912,7.978480,0.102732,0.103249,0.212630,0.213699,0.119296,2.069750,0.819647,7.978480,0.212630,2.069750
Biking_v_Biking_g01_c01,Biking,Random-mask,42,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,27.328544,False,public seeded random scores independent of video content,,,False,8.000000,0.000100,140.010304,20,14,15.247355,0.102646,15.026945,13.996404,15.162067,0.130135,1.267810,1.307875,0.103249,15.026945,14.325249,15.115526,0.121354,1.175356,1.199576,0.102024,15.026945,5.725182,23.377512,0.868717,8.514838,58.241560,0.102024,0.102646,0.104925,0.105564,0.055544,1.028431,0.102024,0.103249,0.106790,0.108072,0.056763,1.046717,0.104925,1.028431,0.106790,1.046717
Biking_v_Biking_g01_c01,Biking,Shifted-RAT-mask,42,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,27.328544,False,RAT scores shifted by a fixed public spatial offset,,,False,8.000000,0.000100,140.010304,20,14,15.423861,0.102646,15.195081,14.063071,15.345589,0.133211,1.297780,1.343544,0.103249,15.195081,21.701578,14.823210,0.023080,0.223537,0.205193,0.100836,15.195081,5.868634,23.381948,0.863494,8.563370,56.406796,0.100836,0.102646,0.104484,0.106359,0.055639,1.036175,0.100836,0.103249,0.009314,0.009537,0.004734,0.092367,0.104484,1.036175,0.009314,0.092367
Biking_v_Biking_g01_c01,Biking,RAT-no-trajectory-mask,42,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,27.328544,False,same RAT cue fusion without trajectory propagation,,,False,8.000000,0.000100,140.010304,20,14,14.899973,0.102646,14.689322,10.219135,15.689988,0.287315,2.799101,3.524400,0.103249,14.689322,8.072703,17.004102,0.473748,4.588406,7.818796,0.102191,14.689322,5.311058,23.637101,0.885605,8.666152,68.014925,0.102191,0.102646,0.295175,0.296488,0.173592,2.888459,0.102191,0.103249,0.507637,0.512891,0.342508,4.967519,0.295175,2.888459,0.507637,4.967519
Biking_v_Biking_g01_c01,Biking,Shifted-RAT-fusion-mask,42,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,27.328544,False,RAT cue-fusion scores shifted by a fixed public spatial offset,,,False,8.000000,0.000100,140.010304,20,14,15.410371,0.102646,15.187768,14.473579,15.277483,0.120993,1.178742,1.203346,0.103249,15.187768,19.191929,14.896594,0.041065,0.397726,0.371935,0.100942,15.187768,5.865277,23.377977,0.863615,8.555572,56.398815,0.100942,0.102646,0.091035,0.092571,0.048106,0.901853,0.100942,0.103249,0.026380,0.026983,0.013519,0.261336,0.091035,0.901853,0.026380,0.261336
Biking_v_Biking_g01_c01,Biking,VideoMAE-only-mask,42,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,27.328544,False,VideoMAE semantic-token salience only,,,False,8.000000,0.000100,140.010304,20,14,15.314767,0.102646,15.095530,13.503907,15.321193,0.148082,1.442654,1.519598,0.103249,15.095530,21.964116,14.715460,0.021234,0.205656,0.188423,0.100937,15.095530,5.751869,23.421053,0.867798,8.597381,58.468020,0.100937,0.102646,0.119478,0.121500,0.064102,1.183684,0.100937,0.103249,0.007780,0.007959,0.003950,0.077082,0.119478,1.183684,0.007780,0.077082
Biking_v_Biking_g02_c01,Biking,RAT-mask,42,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,26.592130,False,private RAT-DP risk scores from the existing run,,,False,8.000000,0.000100,176.513183,20,14,14.637244,0.102378,14.412939,11.168040,15.001381,0.216121,2.111008,2.417320,0.101819,14.412939,5.111453,22.705406,0.866919,8.514293,57.463925,0.101819,14.412939,5.111453,22.705406,0.866919,8.514293,57.463925,0.101819,0.102378,0.221501,0.222716,0.124927,2.175435,0.101819,0.101819,1.000000,1.000000,1.000000,9.821328,0.221501,2.175435,1.000000,9.821328
