experiment,video_id,class,policy,policy_slug,seed,top_k,offset_row,offset_col,sigma,epsilon,delta,cover,raw_errshare,inc_errshare,raw_psnr,incremental_psnr
E1,Biking_v_Biking_g02_c01,Biking,RAT-fusion,rat_fusion,0,20,,,176.513182643,8.000000000,0.000100000,0.214874281,0.210108903,0.213023380,14.683555324,15.304526971
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,0,20,3,4,176.513182643,8.000000000,0.000100000,0.134394331,0.138932569,0.130004700,14.321591473,14.896278747
E1,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,videomae_only,0,20,,,176.513182643,8.000000000,0.000100000,0.043449783,0.059666870,0.042061331,13.837717579,14.351420562
E1,Biking_v_Biking_g02_c01,Biking,RAT+traj,rat_traj,1,20,,,176.513182643,8.000000000,0.000100000,0.227906407,0.218067460,0.223297382,14.675483672,15.297491750
E1,Biking_v_Biking_g02_c01,Biking,Motion-reference,motion_reference,1,20,,,176.513182643,8.000000000,0.000100000,0.634582722,0.567159392,0.629024204,14.457108349,15.153256964
E1,Biking_v_Biking_g02_c01,Biking,Random,random,1,20,,,176.513182643,8.000000000,0.000100000,0.097307990,0.108883048,0.095523565,14.427227859,14.979430777
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,1,20,3,4,176.513182643,8.000000000,0.000100000,0.151096777,0.149456011,0.141196456,14.228066774,14.796350890
E1,Biking_v_Biking_g02_c01,Biking,RAT-fusion,rat_fusion,1,20,,,176.513182643,8.000000000,0.000100000,0.214874281,0.214026279,0.216595794,14.714697713,15.342907726
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,1,20,3,4,176.513182643,8.000000000,0.000100000,0.134394331,0.138211389,0.128833594,14.308585616,14.881396158
E1,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,videomae_only,1,20,,,176.513182643,8.000000000,0.000100000,0.043449783,0.058344235,0.040633577,13.815557672,14.329224656
E1,Biking_v_Biking_g02_c01,Biking,RAT+traj,rat_traj,2,20,,,176.513182643,8.000000000,0.000100000,0.226473997,0.216831563,0.221377553,14.662456065,15.275339206
E1,Biking_v_Biking_g02_c01,Biking,Motion-reference,motion_reference,2,20,,,176.513182643,8.000000000,0.000100000,0.634582722,0.566668522,0.626344122,14.442817378,15.130482477
E1,Biking_v_Biking_g02_c01,Biking,Random,random,2,20,,,176.513182643,8.000000000,0.000100000,0.101232149,0.107823002,0.094752691,14.438652575,14.985818900
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,2,20,3,4,176.513182643,8.000000000,0.000100000,0.148213938,0.147091476,0.139253211,14.202417831,14.769999056
E1,Biking_v_Biking_g02_c01,Biking,RAT-fusion,rat_fusion,2,20,,,176.513182643,8.000000000,0.000100000,0.214874281,0.211103338,0.213317465,14.700156841,15.322804177
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,2,20,3,4,176.513182643,8.000000000,0.000100000,0.134394331,0.135024014,0.124995498,14.331542217,14.897019070
E1,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,videomae_only,2,20,,,176.513182643,8.000000000,0.000100000,0.043449783,0.057515132,0.039323954,13.839984580,14.355077251
E1,Biking_v_Biking_g02_c01,Biking,RAT+traj,rat_traj,3,20,,,176.513182643,8.000000000,0.000100000,0.234762158,0.229714784,0.235753235,14.692748602,15.319854478
E1,Biking_v_Biking_g02_c01,Biking,Motion-reference,motion_reference,3,20,,,176.513182643,8.000000000,0.000100000,0.634582722,0.569128732,0.629413597,14.452117601,15.148406843
E1,Biking_v_Biking_g02_c01,Biking,Random,random,3,20,,,176.513182643,8.000000000,0.000100000,0.108509196,0.115981067,0.104155463,14.449515396,14.999552135
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,3,20,3,4,176.513182643,8.000000000,0.000100000,0.146718466,0.144747704,0.135976419,14.235716499,14.803036664
E1,Biking_v_Biking_g02_c01,Biking,RAT-fusion,rat_fusion,3,20,,,176.513182643,8.000000000,0.000100000,0.214874281,0.209826169,0.211959932,14.673872248,15.297381867
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,3,20,3,4,176.513182643,8.000000000,0.000100000,0.134394331,0.139028632,0.129840076,14.335985836,14.905951300
E1,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,videomae_only,3,20,,,176.513182643,8.000000000,0.000100000,0.043449783,0.057243372,0.039397386,13.833062581,14.343332079
E1,Biking_v_Biking_g02_c01,Biking,RAT+traj,rat_traj,4,20,,,176.513182643,8.000000000,0.000100000,0.224401957,0.217835363,0.222320399,14.677712796,15.303386211
E1,Biking_v_Biking_g02_c01,Biking,Motion-reference,motion_reference,4,20,,,176.513182643,8.000000000,0.000100000,0.634582722,0.567535647,0.629983703,14.470853307,15.161708442
E1,Biking_v_Biking_g02_c01,Biking,Random,random,4,20,,,176.513182643,8.000000000,0.000100000,0.097655097,0.105314442,0.092270508,14.477607504,15.034414151
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,4,20,3,4,176.513182643,8.000000000,0.000100000,0.145114887,0.144373632,0.136532622,14.208598409,14.775636953
E1,Biking_v_Biking_g02_c01,Biking,RAT-fusion,rat_fusion,4,20,,,176.513182643,8.000000000,0.000100000,0.214874281,0.211780281,0.215004185,14.720418082,15.350333848
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,4,20,3,4,176.513182643,8.000000000,0.000100000,0.134394331,0.137221851,0.128973187,14.327951329,14.897324661
E1,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,videomae_only,4,20,,,176.513182643,8.000000000,0.000100000,0.043449783,0.057338701,0.039382450,13.856492492,14.373111361
E1,Biking_v_Biking_g02_c01,Biking,RAT+traj,rat_traj,5,20,,,176.513182643,8.000000000,0.000100000,0.231056862,0.227967424,0.232553021,14.692287676,15.321727512
E1,Biking_v_Biking_g02_c01,Biking,Motion-reference,motion_reference,5,20,,,176.513182643,8.000000000,0.000100000,0.634582722,0.567495090,0.629211793,14.471143012,15.168377654
E1,Biking_v_Biking_g02_c01,Biking,Random,random,5,20,,,176.513182643,8.000000000,0.000100000,0.098882423,0.108735694,0.096527726,14.439543083,14.994315408
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,5,20,3,4,176.513182643,8.000000000,0.000100000,0.146132889,0.141316914,0.132394474,14.231775207,14.798040718
E1,Biking_v_Biking_g02_c01,Biking,RAT-fusion,rat_fusion,5,20,,,176.513182643,8.000000000,0.000100000,0.214874281,0.213857994,0.217117908,14.697853738,15.324351925
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,5,20,3,4,176.513182643,8.000000000,0.000100000,0.134394331,0.138349978,0.129911247,14.340304002,14.905935787
E1,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,videomae_only,5,20,,,176.513182643,8.000000000,0.000100000,0.043449783,0.059154432,0.041578635,13.868234324,14.380719537
E1,Biking_v_Biking_g02_c01,Biking,RAT+traj,rat_traj,6,20,,,176.513182643,8.000000000,0.000100000,0.233787080,0.227391674,0.233409930,14.689951455,15.312919713
E1,Biking_v_Biking_g02_c01,Biking,Motion-reference,motion_reference,6,20,,,176.513182643,8.000000000,0.000100000,0.634582722,0.565908363,0.625790219,14.452046409,15.138806418
E1,Biking_v_Biking_g02_c01,Biking,Random,random,6,20,,,176.513182643,8.000000000,0.000100000,0.101220490,0.108622620,0.096105467,14.450145154,15.003321299
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,6,20,3,4,176.513182643,8.000000000,0.000100000,0.147394131,0.141949622,0.133309238,14.255151844,14.826333163
E1,Biking_v_Biking_g02_c01,Biking,RAT-fusion,rat_fusion,6,20,,,176.513182643,8.000000000,0.000100000,0.214874281,0.212303071,0.214993287,14.671059161,15.296386202
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,6,20,3,4,176.513182643,8.000000000,0.000100000,0.134394331,0.137015221,0.128045062,14.298494536,14.865855139
E1,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,videomae_only,6,20,,,176.513182643,8.000000000,0.000100000,0.043449783,0.057394816,0.039636086,13.800943455,14.309313267
E1,Biking_v_Biking_g02_c01,Biking,RAT+traj,rat_traj,7,20,,,176.513182643,8.000000000,0.000100000,0.236419790,0.228045949,0.233289402,14.660046219,15.295148708
E1,Biking_v_Biking_g02_c01,Biking,Motion-reference,motion_reference,7,20,,,176.513182643,8.000000000,0.000100000,0.634582722,0.567519157,0.630323238,14.508875274,15.204245951
E1,Biking_v_Biking_g02_c01,Biking,Random,random,7,20,,,176.513182643,8.000000000,0.000100000,0.103525701,0.113449317,0.100676951,14.418879354,14.983956439
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,7,20,3,4,176.513182643,8.000000000,0.000100000,0.141574401,0.140896711,0.132411597,14.211357475,14.781491254
E1,Biking_v_Biking_g02_c01,Biking,RAT-fusion,rat_fusion,7,20,,,176.513182643,8.000000000,0.000100000,0.214874281,0.209108723,0.211997675,14.677124104,15.313204656
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,7,20,3,4,176.513182643,8.000000000,0.000100000,0.134394331,0.137896425,0.128880006,14.331129825,14.903404881
E1,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,videomae_only,7,20,,,176.513182643,8.000000000,0.000100000,0.043449783,0.057579843,0.039742443,13.773217555,14.286653442
E1,Biking_v_Biking_g02_c01,Biking,RAT+traj,rat_traj,8,20,,,176.513182643,8.000000000,0.000100000,0.229996465,0.222464836,0.227753870,14.677367502,15.304717283
E1,Biking_v_Biking_g02_c01,Biking,Motion-reference,motion_reference,8,20,,,176.513182643,8.000000000,0.000100000,0.634582722,0.572924747,0.633786602,14.471988074,15.164368789
E1,Biking_v_Biking_g02_c01,Biking,Random,random,8,20,,,176.513182643,8.000000000,0.000100000,0.103245896,0.111491313,0.099289901,14.444324451,15.000596686
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,8,20,3,4,176.513182643,8.000000000,0.000100000,0.147349087,0.143719730,0.136140920,14.191365222,14.756515911
E1,Biking_v_Biking_g02_c01,Biking,RAT-fusion,rat_fusion,8,20,,,176.513182643,8.000000000,0.000100000,0.214874281,0.211318218,0.214971247,14.710327621,15.330692724
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,8,20,3,4,176.513182643,8.000000000,0.000100000,0.134394331,0.139675429,0.130523237,14.290449233,14.852634887
E1,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,videomae_only,8,20,,,176.513182643,8.000000000,0.000100000,0.043449783,0.057668489,0.040040109,13.779440761,14.290126609
E1,Biking_v_Biking_g02_c01,Biking,RAT+traj,rat_traj,42,20,,,176.513182643,8.000000000,0.000100000,0.221501100,0.216120524,0.219908230,14.637243535,15.264405646
E1,Biking_v_Biking_g02_c01,Biking,Motion-reference,motion_reference,42,20,,,176.513182643,8.000000000,0.000100000,0.634582722,0.567195131,0.629353275,14.460805589,15.156525103
E1,Biking_v_Biking_g02_c01,Biking,Random,random,42,20,,,176.513182643,8.000000000,0.000100000,0.102847386,0.111079914,0.099091305,14.427936597,14.985090664
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,20,3,4,176.513182643,8.000000000,0.000100000,0.143691485,0.139077794,0.131018871,14.181868867,14.751341189
E1,Biking_v_Biking_g02_c01,Biking,RAT-fusion,rat_fusion,42,20,,,176.513182643,8.000000000,0.000100000,0.214874281,0.214500933,0.217280497,14.654368991,15.287139530
E1,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,20,3,4,176.513182643,8.000000000,0.000100000,0.134394331,0.135669113,0.126856841,14.341792485,14.916776415
E1,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,videomae_only,42,20,,,176.513182643,8.000000000,0.000100000,0.043449783,0.056112913,0.038321891,13.790385702,14.305826589
E1,Biking_v_Biking_g03_c01,Biking,RAT+traj,rat_traj,0,20,,,221.815111468,8.000000000,0.000100000,0.347955600,0.325551391,0.327390480,14.760187830,14.860128398
E1,Biking_v_Biking_g03_c01,Biking,Motion-reference,motion_reference,0,20,,,221.815111468,8.000000000,0.000100000,0.877058654,0.846573828,0.870901238,14.970413458,15.110667191
E1,Biking_v_Biking_g03_c01,Biking,Random,random,0,20,,,221.815111468,8.000000000,0.000100000,0.106482956,0.115271287,0.111521340,15.153984874,15.284546905
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,0,20,3,4,221.815111468,8.000000000,0.000100000,0.091474534,0.093940091,0.088131267,15.259242539,15.369982772
E1,Biking_v_Biking_g03_c01,Biking,RAT-fusion,rat_fusion,0,20,,,221.815111468,8.000000000,0.000100000,0.295618052,0.282964072,0.283508884,14.941676584,15.045198548
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,0,20,3,4,221.815111468,8.000000000,0.000100000,0.078010073,0.083936985,0.077902313,15.296180764,15.421950717
E1,Biking_v_Biking_g03_c01,Biking,VideoMAE-only,videomae_only,0,20,,,221.815111468,8.000000000,0.000100000,0.000122912,0.010274718,0.000935147,15.537595991,15.723617621
E1,Biking_v_Biking_g03_c01,Biking,RAT+traj,rat_traj,1,20,,,221.815111468,8.000000000,0.000100000,0.365912269,0.346421612,0.349174115,14.796158616,14.900892846
E1,Biking_v_Biking_g03_c01,Biking,Motion-reference,motion_reference,1,20,,,221.815111468,8.000000000,0.000100000,0.877058654,0.843720062,0.867888041,15.002949381,15.145519756
E1,Biking_v_Biking_g03_c01,Biking,Random,random,1,20,,,221.815111468,8.000000000,0.000100000,0.101930279,0.111390416,0.107535267,15.154930643,15.289026559
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,1,20,3,4,221.815111468,8.000000000,0.000100000,0.095675893,0.098519900,0.092636203,15.268004115,15.381303551
E1,Biking_v_Biking_g03_c01,Biking,RAT-fusion,rat_fusion,1,20,,,221.815111468,8.000000000,0.000100000,0.295618052,0.285834721,0.286355404,14.949578155,15.054684148
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,1,20,3,4,221.815111468,8.000000000,0.000100000,0.078010073,0.082283018,0.076243815,15.277194744,15.404357002
E1,Biking_v_Biking_g03_c01,Biking,VideoMAE-only,videomae_only,1,20,,,221.815111468,8.000000000,0.000100000,0.000122912,0.010184112,0.000897982,15.511071058,15.698347634
E1,Biking_v_Biking_g03_c01,Biking,RAT+traj,rat_traj,2,20,,,221.815111468,8.000000000,0.000100000,0.365927058,0.341815875,0.343850524,14.781648997,14.880625342
E1,Biking_v_Biking_g03_c01,Biking,Motion-reference,motion_reference,2,20,,,221.815111468,8.000000000,0.000100000,0.877058654,0.844092675,0.867806458,14.994032451,15.132743648
E1,Biking_v_Biking_g03_c01,Biking,Random,random,2,20,,,221.815111468,8.000000000,0.000100000,0.103550484,0.112805947,0.108987162,15.137119775,15.266891686
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,2,20,3,4,221.815111468,8.000000000,0.000100000,0.093675778,0.097435195,0.091257780,15.251873437,15.360870359
E1,Biking_v_Biking_g03_c01,Biking,RAT-fusion,rat_fusion,2,20,,,221.815111468,8.000000000,0.000100000,0.295618052,0.280661651,0.280854001,14.926149465,15.026513727
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,2,20,3,4,221.815111468,8.000000000,0.000100000,0.078010073,0.083073014,0.077012972,15.276545427,15.400560848
E1,Biking_v_Biking_g03_c01,Biking,VideoMAE-only,videomae_only,2,20,,,221.815111468,8.000000000,0.000100000,0.000122912,0.010211083,0.000892985,15.526314591,15.710895260
E1,Biking_v_Biking_g03_c01,Biking,RAT+traj,rat_traj,3,20,,,221.815111468,8.000000000,0.000100000,0.347611512,0.323838650,0.325457842,14.764631310,14.863482404
E1,Biking_v_Biking_g03_c01,Biking,Motion-reference,motion_reference,3,20,,,221.815111468,8.000000000,0.000100000,0.877058654,0.844293959,0.868389717,14.986699684,15.127860313
E1,Biking_v_Biking_g03_c01,Biking,Random,random,3,20,,,221.815111468,8.000000000,0.000100000,0.103334237,0.111114989,0.107474141,15.178525166,15.310988255
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,3,20,3,4,221.815111468,8.000000000,0.000100000,0.091329275,0.094378837,0.088657660,15.235169787,15.342862747
E1,Biking_v_Biking_g03_c01,Biking,RAT-fusion,rat_fusion,3,20,,,221.815111468,8.000000000,0.000100000,0.295618052,0.279731349,0.279972996,14.915058238,15.017243130
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,3,20,3,4,221.815111468,8.000000000,0.000100000,0.078010073,0.082546659,0.076306037,15.274526417,15.399067147
E1,Biking_v_Biking_g03_c01,Biking,VideoMAE-only,videomae_only,3,20,,,221.815111468,8.000000000,0.000100000,0.000122912,0.010242266,0.000910350,15.532022836,15.717978423
E1,Biking_v_Biking_g03_c01,Biking,RAT+traj,rat_traj,4,20,,,221.815111468,8.000000000,0.000100000,0.350413842,0.322765696,0.324738636,14.737225102,14.838315956
E1,Biking_v_Biking_g03_c01,Biking,Motion-reference,motion_reference,4,20,,,221.815111468,8.000000000,0.000100000,0.877058654,0.846533607,0.871072952,14.986853056,15.127556337
E1,Biking_v_Biking_g03_c01,Biking,Random,random,4,20,,,221.815111468,8.000000000,0.000100000,0.097441687,0.105407573,0.100964105,15.161529638,15.293738709
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,4,20,3,4,221.815111468,8.000000000,0.000100000,0.094256817,0.098124035,0.092702388,15.203494998,15.313073119
E1,Biking_v_Biking_g03_c01,Biking,RAT-fusion,rat_fusion,4,20,,,221.815111468,8.000000000,0.000100000,0.295618052,0.283359630,0.284103787,14.924439782,15.027971273
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,4,20,3,4,221.815111468,8.000000000,0.000100000,0.078010073,0.083566681,0.077542744,15.282445863,15.407147457
E1,Biking_v_Biking_g03_c01,Biking,VideoMAE-only,videomae_only,4,20,,,221.815111468,8.000000000,0.000100000,0.000122912,0.010195331,0.000837776,15.544974401,15.732000543
E1,Biking_v_Biking_g03_c01,Biking,RAT+traj,rat_traj,5,20,,,221.815111468,8.000000000,0.000100000,0.358570736,0.333331501,0.335075362,14.757850845,14.856787185
E1,Biking_v_Biking_g03_c01,Biking,Motion-reference,motion_reference,5,20,,,221.815111468,8.000000000,0.000100000,0.877058654,0.845313976,0.869188361,14.974079741,15.113195618
E1,Biking_v_Biking_g03_c01,Biking,Random,random,5,20,,,221.815111468,8.000000000,0.000100000,0.101651590,0.108574139,0.104560111,15.152334828,15.282597995
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,5,20,3,4,221.815111468,8.000000000,0.000100000,0.094497055,0.098611310,0.093035467,15.214057604,15.323852282
E1,Biking_v_Biking_g03_c01,Biking,RAT-fusion,rat_fusion,5,20,,,221.815111468,8.000000000,0.000100000,0.295618052,0.286468028,0.287090222,14.900568023,15.002341868
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,5,20,3,4,221.815111468,8.000000000,0.000100000,0.078010073,0.083687251,0.077725383,15.304121872,15.428522353
E1,Biking_v_Biking_g03_c01,Biking,VideoMAE-only,videomae_only,5,20,,,221.815111468,8.000000000,0.000100000,0.000122912,0.010160047,0.000843689,15.525951228,15.711001255
E1,Biking_v_Biking_g03_c01,Biking,RAT+traj,rat_traj,6,20,,,221.815111468,8.000000000,0.000100000,0.362971252,0.339204564,0.341123662,14.785365400,14.886390303
E1,Biking_v_Biking_g03_c01,Biking,Motion-reference,motion_reference,6,20,,,221.815111468,8.000000000,0.000100000,0.877058654,0.845809729,0.869953235,15.009338609,15.151726344
E1,Biking_v_Biking_g03_c01,Biking,Random,random,6,20,,,221.815111468,8.000000000,0.000100000,0.109347728,0.114644356,0.110732636,15.180788671,15.311863724
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,6,20,3,4,221.815111468,8.000000000,0.000100000,0.091329275,0.095331022,0.089569359,15.271789328,15.382991279
E1,Biking_v_Biking_g03_c01,Biking,RAT-fusion,rat_fusion,6,20,,,221.815111468,8.000000000,0.000100000,0.295618052,0.282477290,0.282937650,14.956521532,15.060808850
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,6,20,3,4,221.815111468,8.000000000,0.000100000,0.078010073,0.083727268,0.077665424,15.309980822,15.437154789
E1,Biking_v_Biking_g03_c01,Biking,VideoMAE-only,videomae_only,6,20,,,221.815111468,8.000000000,0.000100000,0.000122912,0.010074993,0.000794094,15.508786951,15.694998914
E1,Biking_v_Biking_g03_c01,Biking,RAT+traj,rat_traj,7,20,,,221.815111468,8.000000000,0.000100000,0.363765908,0.342310908,0.344746754,14.788668636,14.893985105
E1,Biking_v_Biking_g03_c01,Biking,Motion-reference,motion_reference,7,20,,,221.815111468,8.000000000,0.000100000,0.877058654,0.844865646,0.869773430,14.994997916,15.140590091
E1,Biking_v_Biking_g03_c01,Biking,Random,random,7,20,,,221.815111468,8.000000000,0.000100000,0.095028797,0.104082228,0.099928369,15.160971364,15.296866076
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,7,20,3,4,221.815111468,8.000000000,0.000100000,0.094156253,0.097756678,0.092104157,15.257744005,15.374431847
E1,Biking_v_Biking_g03_c01,Biking,RAT-fusion,rat_fusion,7,20,,,221.815111468,8.000000000,0.000100000,0.295618052,0.279263444,0.279621446,14.948271118,15.055614671
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,7,20,3,4,221.815111468,8.000000000,0.000100000,0.078010073,0.083936602,0.078117179,15.282752734,15.411517998
E1,Biking_v_Biking_g03_c01,Biking,VideoMAE-only,videomae_only,7,20,,,221.815111468,8.000000000,0.000100000,0.000122912,0.010206672,0.000909009,15.515319353,15.704369987
E1,Biking_v_Biking_g03_c01,Biking,RAT+traj,rat_traj,8,20,,,221.815111468,8.000000000,0.000100000,0.355823618,0.331572770,0.333397812,14.794698787,14.896243450
E1,Biking_v_Biking_g03_c01,Biking,Motion-reference,motion_reference,8,20,,,221.815111468,8.000000000,0.000100000,0.877058654,0.841477372,0.865107874,14.991116816,15.134378331
E1,Biking_v_Biking_g03_c01,Biking,Random,random,8,20,,,221.815111468,8.000000000,0.000100000,0.098121975,0.108315039,0.104096620,15.170759434,15.305568817
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,8,20,3,4,221.815111468,8.000000000,0.000100000,0.092033226,0.095443662,0.089376393,15.285514902,15.401964612
E1,Biking_v_Biking_g03_c01,Biking,RAT-fusion,rat_fusion,8,20,,,221.815111468,8.000000000,0.000100000,0.295618052,0.280759544,0.280822322,14.952861837,15.058575669
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,8,20,3,4,221.815111468,8.000000000,0.000100000,0.078010073,0.083334069,0.076958721,15.322875326,15.450173258
E1,Biking_v_Biking_g03_c01,Biking,VideoMAE-only,videomae_only,8,20,,,221.815111468,8.000000000,0.000100000,0.000122912,0.010052486,0.000819127,15.486071745,15.672034149
E1,Biking_v_Biking_g03_c01,Biking,RAT+traj,rat_traj,42,20,,,221.815111468,8.000000000,0.000100000,0.362866087,0.341085963,0.343558880,14.790177333,14.891615673
E1,Biking_v_Biking_g03_c01,Biking,Motion-reference,motion_reference,42,20,,,221.815111468,8.000000000,0.000100000,0.877058654,0.843333073,0.867919975,15.022557416,15.166585572
E1,Biking_v_Biking_g03_c01,Biking,Random,random,42,20,,,221.815111468,8.000000000,0.000100000,0.098153525,0.106466805,0.102140569,15.131238442,15.266153322
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,42,20,3,4,221.815111468,8.000000000,0.000100000,0.098631371,0.103417385,0.098005876,15.267558495,15.380226985
E1,Biking_v_Biking_g03_c01,Biking,RAT-fusion,rat_fusion,42,20,,,221.815111468,8.000000000,0.000100000,0.295618052,0.282176694,0.282567224,14.930247659,15.035848881
E1,Biking_v_Biking_g03_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,42,20,3,4,221.815111468,8.000000000,0.000100000,0.078010073,0.083526729,0.077764132,15.288669224,15.416837293
E1,Biking_v_Biking_g03_c01,Biking,VideoMAE-only,videomae_only,42,20,,,221.815111468,8.000000000,0.000100000,0.000122912,0.010147186,0.000858008,15.513986510,15.702240248
E1,Biking_v_Biking_g04_c01,Biking,RAT+traj,rat_traj,0,20,,,176.513182643,8.000000000,0.000100000,0.218173889,0.200471750,0.207491965,14.665145997,14.924991981
E1,Biking_v_Biking_g04_c01,Biking,Motion-reference,motion_reference,0,20,,,176.513182643,8.000000000,0.000100000,0.762568628,0.701145764,0.756553012,14.905163089,15.194280855
E1,Biking_v_Biking_g04_c01,Biking,Random,random,0,20,,,176.513182643,8.000000000,0.000100000,0.104390030,0.102630109,0.099553924,14.669174452,14.929129551
E1,Biking_v_Biking_g04_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,0,20,3,4,176.513182643,8.000000000,0.000100000,0.097936622,0.100902642,0.097736216,14.794544892,15.007085373
E1,Biking_v_Biking_g04_c01,Biking,RAT-fusion,rat_fusion,0,20,,,176.513182643,8.000000000,0.000100000,0.187960060,0.161393372,0.165527508,14.372254956,14.638794114
E1,Biking_v_Biking_g04_c01,Biking,Shifted-RAT-fusion,shifted_rat_fusion_r3_c4,0,20,3,4,176.513182643,8.000000000,0.000100000,0.103658537,0.100964253,0.098257839,14.769169933,15.011569772
E1,Biking_v_Biking_g04_c01,Biking,VideoMAE-only,videomae_only,0,20,,,176.513182643,8.000000000,0.000100000,0.144694400,0.138327791,0.138754873,14.697205767,14.887442138
E1,Biking_v_Biking_g04_c01,Biking,RAT+traj,rat_traj,1,20,,,176.513182643,8.000000000,0.000100000,0.210532540,0.193584214,0.200157854,14.651696348,14.912995099
E1,Biking_v_Biking_g04_c01,Biking,Motion-reference,motion_reference,1,20,,,176.513182643,8.000000000,0.000100000,0.762568628,0.706285205,0.762840546,14.901817932,15.193026587
E1,Biking_v_Biking_g04_c01,Biking,Random,random,1,20,,,176.513182643,8.000000000,0.000100000,0.103796059,0.098813584,0.095684567,14.634948598,14.891984660
E1,Biking_v_Biking_g04_c01,Biking,Shifted-RAT+traj,shifted_rat_traj_r3_c4,1,20,3,4,176.513182643,8.000000000,0.000100000,0.098937275,0.098653280,0.095952753,14.803629911,15.022774081
